1.383561134338379	700	1094	300	0	0
2.0681827068328857	700	1094	300	0	0
2.7497262954711914	700	1092	300	0	0
3.4466795921325684	700	1092	300	0	0
4.1489646434783936	700	1088	300	0	0
4.851040363311768	700	1086	300	0	0
5.545561075210571	700	1086	300	0	0
6.275282621383667	700	1086	300	0	0
6.986009836196899	700	1085	300	0	0
7.709763288497925	700	1083	300	0	0
8.431298971176147	700	1083	300	0	0
9.14373254776001	700	1081	300	0	0
9.858485460281372	700	1080	300	0	0
10.573103666305542	700	1080	300	0	0
11.266520261764526	700	1080	300	0	0
11.948397636413574	700	1078	300	0	0
12.631006002426147	700	1076	300	0	0
13.300034523010254	700	1076	300	0	0
14.012266159057617	700	1074	300	0	0
14.668533325195312	700	1071	300	0	0
15.373907566070557	700	1071	300	0	0
16.08965826034546	700	1070	300	0	0
16.79932928085327	700	1070	300	0	0
17.490532875061035	700	1070	300	0	0
18.207242250442505	700	1069	300	0	0
18.9164137840271	700	1069	300	0	0
19.61451506614685	700	1067	300	0	0
20.32957434654236	700	1067	300	0	0
21.03125786781311	700	1063	300	0	0
21.731967449188232	700	1063	300	0	0
22.386252880096436	700	1063	300	0	0
23.10218334197998	700	1062	300	0	0
23.834975957870483	700	1062	300	0	0
24.55190920829773	700	1060	300	0	0
25.252943515777588	700	1060	300	0	0
25.990459203720093	700	1059	300	0	0
26.723146200180054	700	1056	300	0	0
27.450010061264038	700	1056	300	0	0
28.17405939102173	700	1056	300	0	0
28.88125252723694	700	1052	300	0	0
29.60021948814392	700	1052	300	0	0
30.299560546875	700	1052	300	0	0
30.984362363815308	700	1050	300	0	0
31.66929864883423	700	1049	300	0	0
32.352455139160156	700	1049	300	0	0
33.051677942276	700	1048	300	0	0
33.72482252120972	700	1047	300	0	0
34.451812744140625	700	1047	300	0	0
35.12770915031433	700	1045	300	0	0
35.87422704696655	700	1044	300	0	0
36.57950448989868	700	1044	300	0	0
37.29747247695923	700	1044	300	0	0
38.00020909309387	700	1043	300	0	0
38.69851469993591	700	1038	300	0	0
39.38433599472046	700	1038	300	0	0
40.06903338432312	700	1037	300	0	0
40.75098466873169	700	1036	300	0	0
41.448925733566284	700	1036	300	0	0
42.134005308151245	700	1036	300	0	0
42.852036476135254	700	1035	300	0	0
43.568323850631714	700	1035	300	0	0
44.278767108917236	700	1035	300	0	0
44.94348073005676	700	1033	300	0	0
45.6446487903595	700	1032	300	0	0
46.334922075271606	700	1032	300	0	0
47.0540030002594	700	1031	300	0	0
47.76499700546265	700	1029	300	0	0
48.46542716026306	700	1029	300	0	0
49.14804983139038	700	1028	300	0	0
49.831687927246094	700	1027	300	0	0
50.501275062561035	700	1027	300	0	0
51.1877019405365	700	1027	300	0	0
51.86019587516785	700	1027	300	0	0
52.57331657409668	700	1024	300	0	0
53.27837252616882	700	1024	300	0	0
53.984482765197754	700	1021	300	0	0
54.69908905029297	700	1020	300	0	0
55.42751407623291	700	1020	300	0	0
56.15019083023071	700	1019	300	0	0
56.85845756530762	700	1019	300	0	0
57.56880331039429	700	1019	300	0	0
58.291404485702515	700	1019	300	0	0
58.98351216316223	700	1016	300	0	0
59.66905069351196	700	1014	300	0	0
60.35074830055237	700	1014	300	0	0
61.04785418510437	700	1013	300	0	0
61.73244094848633	700	1011	300	0	0
62.401750564575195	700	1011	300	0	0
63.102086544036865	700	1011	300	0	0
63.803404092788696	700	1010	300	0	0
64.50524425506592	700	1010	300	0	0
65.21192836761475	700	1009	300	0	0
65.91277718544006	700	1008	300	0	0
66.63428020477295	700	1004	300	0	0
67.35537362098694	700	1004	300	0	0
68.08174633979797	700	1004	300	0	0
68.80052351951599	700	1003	300	0	0
69.4990234375	700	1003	300	0	0
70.16892075538635	700	1002	300	0	0
70.84803748130798	700	1002	300	0	0
71.5359878540039	700	1001	300	0	0
72.25290966033936	700	1001	300	0	0
72.96440768241882	700	999	300	0	0
73.69016742706299	700	999	300	0	0
74.4000415802002	700	999	300	0	0
75.0915174484253	700	997	300	0	0
75.80359601974487	700	995	300	0	0
76.51443362236023	700	995	300	0	0
77.20059823989868	700	995	300	0	0
77.90025472640991	700	995	300	0	0
78.5850281715393	700	993	300	0	0
79.26965856552124	700	993	300	0	0
79.95138835906982	700	993	300	0	0
80.64955973625183	700	992	300	0	0
81.3506224155426	700	992	300	0	0
82.02041172981262	700	991	300	0	0
82.72866129875183	700	988	300	0	0
83.43511295318604	700	988	300	0	0
84.1428918838501	700	987	300	0	0
84.83292579650879	700	986	300	0	0
85.5699770450592	700	986	300	0	0
86.29010915756226	700	986	300	0	0
86.98075270652771	700	984	300	0	0
87.64809918403625	700	982	300	0	0
88.3365433216095	700	982	300	0	0
89.03478527069092	700	981	300	0	0
89.75226712226868	700	980	300	0	0
90.45902514457703	700	980	300	0	0
91.14824652671814	700	979	300	0	0
91.84408402442932	700	978	300	0	0
92.52263808250427	700	978	300	0	0
93.2004611492157	700	977	300	0	0
93.93248677253723	700	977	300	0	0
94.64538288116455	700	977	300	0	0
95.29970145225525	700	977	300	0	0
95.98589539527893	700	976	300	0	0
96.68655276298523	700	973	300	0	0
97.37231254577637	700	973	300	0	0
98.07322001457214	700	971	300	0	0
98.78972268104553	700	969	300	0	0
99.51233887672424	700	969	300	0	0
100.20830631256104	700	969	300	0	0
102.3297119140625	930	968	300	0	0
103.0222680568695	930	968	300	0	0
103.74775338172913	930	967	300	0	0
104.46152138710022	930	967	300	0	0
105.13433575630188	930	966	300	0	0
105.84817028045654	930	962	300	0	0
106.50303816795349	930	962	300	0	0
107.19135689735413	930	962	300	0	0
107.91260743141174	930	961	300	0	0
108.62818312644958	930	961	300	0	0
109.3290696144104	930	961	300	0	0
110.03114247322083	930	960	300	0	0
110.73781394958496	930	961	300	0	0
112.5315535068512	1160	953	300	0	0
113.2173228263855	1160	953	300	0	0
113.9017641544342	1160	958	300	0	0
114.58715438842773	1160	960	300	0	0
115.27392864227295	1160	960	300	0	0
115.98837542533875	1160	969	300	0	0
116.67851257324219	1160	981	300	0	0
117.36457467079163	1160	981	300	0	0
118.09136819839478	1160	997	300	0	0
118.78523659706116	1160	1020	300	0	0
119.47202110290527	1160	1020	300	0	0
120.21668887138367	1160	1043	300	0	0
120.93190026283264	1160	1067	300	0	0
122.63266277313232	1390	1106	300	0	0
123.33282017707825	1390	1106	300	0	0
124.00275301933289	1390	1127	300	0	0
124.7040319442749	1390	1147	300	0	0
125.39131569862366	1390	1147	300	0	0
126.11479640007019	1390	1170	300	0	0
126.81371688842773	1390	1199	300	0	0
127.54104518890381	1390	1222	300	0	0
128.24597692489624	1390	1222	300	0	0
128.9912142753601	1390	1252	300	0	0
129.6737859249115	1390	1278	300	0	0
130.4010488986969	1390	1278	300	0	0
131.08315014839172	1390	1304	300	0	0
132.8038501739502	1620	1346	300	0	0
